,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,previous_season_position,is_in_europe,lagged_mpm_1,lagged_fmp_1,lagged_xg_perf_1,lagged_npxg_perf_1,lagged_xg_per_shot_1,lagged_penalty_taker_1,lagged_g90_1,lagged_a90_1,lagged_ga90_1,lagged_xg90_1,lagged_xa90_1,lagged_goals_1,lagged_mpm_2,lagged_fmp_2,lagged_xg_perf_2,lagged_npxg_perf_2,lagged_xg_per_shot_2,lagged_penalty_taker_2,lagged_g90_2,lagged_a90_2,lagged_ga90_2,lagged_xg90_2,lagged_xa90_2,lagged_goals_2,main_pos,position_1,position_2,position_3,position_4
265,ENG-Premier League,1920,Manchester City,kevin de bruyne,1,2019,88,447,M S,35,2818,14.0,8.106427356600761,12,6.5840903371572495,20,20.620712891221046,100,133,3,0,37.79830400645733,19.244827073067427,1.0,1.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
814,ENG-Premier League,2021,Manchester City,kevin de bruyne,1,2020,88,447,M S,25,2008,6.0,9.983444157987833,4,7.699938114732504,12,10.958204975351691,81,79,1,0,22.516895599663258,11.297135788947344,2.0,1.0,80.51428571428572,31.31111111111111,5.893572643399239,5.4159096628427505,0.08106427356600761,1.0,0.44712562100780695,0.63875088715401,1.085876508161817,0.2588993832839136,0.6585749326507786,14.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
1354,ENG-Premier League,2122,Manchester City,kevin de bruyne,1,2021,88,447,M S,30,2214,15.0,5.9499644339084625,15,5.9499644339084625,8,11.260171007364988,78,87,2,0,20.317838434129953,9.413898749276996,1.0,1.0,80.32,22.31111111111111,-3.983444157987833,-3.699938114732504,0.12325239701219547,1.0,0.26892430278884466,0.5378486055776893,0.806772908366534,0.44746512660304033,0.49115460546895034,6.0,80.51428571428572,31.31111111111111,5.893572643399239,5.4159096628427505,0.08106427356600761,1.0,0.44712562100780695,0.63875088715401,1.085876508161817,0.2588993832839136,0.6585749326507786,14.0,2,0,1,0,0
1918,ENG-Premier League,2223,Manchester City,kevin de bruyne,1,2022,88,447,M S,32,2448,7.0,4.7582743894308805,7,4.7582743894308805,16,16.31964398175478,65,97,1,0,29.12851269170642,16.633560817688704,1.0,1.0,73.8,24.6,9.050035566091537,9.050035566091537,0.07628159530651875,0.0,0.6097560975609756,0.3252032520325203,0.9349593495934959,0.24186847292310823,0.4577305287546743,15.0,80.32,22.31111111111111,-3.983444157987833,-3.699938114732504,0.12325239701219547,1.0,0.26892430278884466,0.5378486055776893,0.806772908366534,0.44746512660304033,0.49115460546895034,6.0,2,0,1,0,0
2480,ENG-Premier League,2324,Manchester City,kevin de bruyne,1,2023,88,447,M S,18,1233,4.0,2.5787349939346313,4,2.5787349939346313,10,11.979073725640774,44,58,2,0,15.635810784995556,7.777100384235382,1.0,1.0,76.5,27.2,2.2417256105691195,2.2417256105691195,0.0732042213758597,0.0,0.2573529411764706,0.5882352941176471,0.8455882352941178,0.17493655843495884,0.5999869110939258,7.0,73.8,24.6,9.050035566091537,9.050035566091537,0.07628159530651875,0.0,0.6097560975609756,0.3252032520325203,0.9349593495934959,0.24186847292310823,0.4577305287546743,15.0,2,0,1,0,0
3045,ENG-Premier League,2425,Manchester City,kevin de bruyne,1,2024,88,447,F M S,28,1706,4.0,5.544451447203755,4,5.544451447203755,7,8.934372447431087,57,57,2,0,18.807611417025328,8.703332384116948,1.0,1.0,68.5,13.7,1.4212650060653687,1.4212650060653687,0.05860761349851435,0.0,0.29197080291970806,0.7299270072992701,1.0218978102189782,0.18822883167406068,0.8743849434774288,4.0,76.5,27.2,2.2417256105691195,2.2417256105691195,0.0732042213758597,0.0,0.2573529411764706,0.5882352941176471,0.8455882352941178,0.17493655843495884,0.5999869110939258,7.0,3,0,0,1,0
123,ENG-Premier League,1920,Burnley,kevin long,1,2019,92,1747,D S,8,560,0.0,0.10599010158330202,0,0.10599010158330202,0,0.0,2,0,0,0,0.8505860045552254,0.7575789764523506,15.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
611,ENG-Premier League,2021,Burnley,kevin long,1,2020,92,1747,D S,8,635,0.0,0.6100035086274147,0,0.6100035086274147,0,0.017368000000715256,2,1,2,0,0.5022359061986208,0.5022359061986208,10.0,0.0,70.0,6.222222222222222,-0.10599010158330202,-0.10599010158330202,0.05299505079165101,0.0,0.0,0.0,0.0,0.017034123468744968,0.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1166,ENG-Premier League,2122,Burnley,kevin long,1,2021,92,1747,D S,6,406,0.0,0.1382613042369485,0,0.1382613042369485,0,0.0,4,0,1,0,0.3228092873468995,0.3228092873468995,17.0,0.0,79.375,7.055555555555555,-0.6100035086274147,-0.6100035086274147,0.30500175431370735,0.0,0.0,0.0,0.0,0.08645719019916114,0.002461606299313973,0.0,70.0,6.222222222222222,-0.10599010158330202,-0.10599010158330202,0.05299505079165101,0.0,0.0,0.0,0.0,0.017034123468744968,0.0,0.0,1,1,0,0,0
1810,ENG-Premier League,2223,Fulham,kevin mbabu,1,2022,228,983,D S,6,138,0.0,0.0,0,0.0,1,0.5595380067825317,0,2,1,0,0.665716927498579,0.1061783991754055,21.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1670,ENG-Premier League,2223,Brentford,kevin schade,1,2022,244,9156,F S,18,720,0.0,1.3834919892251492,0,1.3834919892251492,1,1.5542514063417912,12,8,2,0,3.833646835759282,1.1757235415279865,13.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
2225,ENG-Premier League,2324,Brentford,kevin schade,1,2023,244,9156,F S,11,299,2.0,1.4017144106328487,2,1.4017144106328487,1,0.9465273916721344,8,4,0,0,2.1139008942991495,0.1965943891555071,9.0,0.0,40.0,8.0,-1.3834919892251492,-1.3834919892251492,0.11529099910209577,0.0,0.0,0.125,0.125,0.17293649865314364,0.1942814257927239,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
2792,ENG-Premier League,2425,Brentford,kevin schade,1,2024,244,9156,F M S,38,2332,11.0,9.467997699975967,11,9.467997699975967,2,3.714522727765143,55,23,3,0,15.767545722424984,4.10542070120573,16.0,0.0,27.181818181818183,3.3222222222222224,0.5982855893671513,0.5982855893671513,0.1752143013291061,0.0,0.6020066889632106,0.3010033444816053,0.9030100334448159,0.42192072560854976,0.28490791053676284,2.0,40.0,8.0,-1.3834919892251492,-1.3834919892251492,0.11529099910209577,0.0,0.0,0.125,0.125,0.17293649865314364,0.1942814257927239,0.0,3,0,0,1,0
3340,ENG-Premier League,2526,Brentford,kevin schade,1,2025,244,9156,F M S,11,931,3.0,3.215640863403678,3,2.4544720258563757,1,1.4681441355496645,18,12,4,0,4.666232753545046,0.9731279648840427,10.0,0.0,61.36842105263158,25.91111111111111,1.5320023000240326,1.5320023000240326,0.17214541272683578,0.0,0.42452830188679247,0.07718696397941681,0.5017152658662093,0.3654029987126231,0.14335636599436657,11.0,27.181818181818183,3.3222222222222224,0.5982855893671513,0.5982855893671513,0.1752143013291061,0.0,0.6020066889632106,0.3010033444816053,0.9030100334448159,0.42192072560854976,0.28490791053676284,2.0,3,0,0,1,0
1998,ENG-Premier League,2223,Nottingham Forest,keylor navas,1,2022,249,2243,GK,17,1530,0.0,0.0,0,0.0,0,0.0,0,0,2,0,1.1775650382041931,1.1775650382041931,21.0,0.0,90.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
323,ENG-Premier League,1920,Newcastle United,ki sung-yueng,1,2019,86,723,M S,3,137,0.0,0.0,0,0.0,0,0.05511659849435091,0,2,0,0,0.042518798261880875,0.0,13.0,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
1020,ENG-Premier League,2021,Wolverhampton Wanderers,ki-jana hoever,1,2020,229,8351,D S,12,568,0.0,0.05745600163936615,0,0.05745600163936615,0,0.1842530034482479,1,3,1,0,1.222544588148594,1.0209383219480515,7.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1562,ENG-Premier League,2122,Wolverhampton Wanderers,ki-jana hoever,1,2021,229,8351,D S,8,304,0.0,0.03382990136742592,0,0.03382990136742592,0,0.08631429821252823,1,1,1,0,0.5698080062866211,0.48349300026893616,13.0,0.0,47.333333333333336,6.311111111111111,-0.05745600163936615,-0.05745600163936615,0.05745600163936615,0.0,0.0,0.0,0.0,0.009103943921730553,0.029195018152011115,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
